"dwc.preparations","freq"
"Fluid - 92; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 927",1
"Fluid - 929",1
"Fluid - 933",1
"Fluid - 94; C&S skeleton - 1",1
"Fluid - 94; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 943",1
"Fluid - 952",1
"Fluid - 96; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 962",1
"Fluid - 966",1
"Fluid - 968",1
"Fluid - 97; C&S skeleton - 3",1
"Fluid - 98; C&S skeleton - 3",1
"Fluid - 982",1
"Fluid - 99; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1; C&S skeleton - 1",1
"Fluid - 99; C&S skeleton - 3",1
"Fluid - 993",1
"Fluid - 996",1
"Misc - 4",1
"Pharyngeal jaw - 1; Fluid - 1",1
"Pharyngeal jaw - 1; Fluid - 10; Pharyngeal jaw - 1; Pharyngeal jaw - 1",1
"Pharyngeal jaw - 1; Fluid - 10; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1",1
"Pharyngeal jaw - 1; Fluid - 18; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1",1
"Pharyngeal jaw - 1; Fluid - 18; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pha",1
"Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Fluid - 60; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pharyngeal jaw - 1; Pha",1
"Scale - 1; Fluid - 25",1
"Scale - 1; Fluid - 30",1
"Scale - 1; Fluid - 35",1
"Scale - 1; Fluid - 8",1
"Tissue - 1; Fluid - 11",1
"Tissue - 1; Fluid - 11; Tissue - 1",1
"Tissue - 1; Fluid - 12",1
"Tissue - 1; Fluid - 13",1
"Tissue - 1; Fluid - 138",1
"Tissue - 1; Fluid - 16",1
"Tissue - 1; Fluid - 2; Tissue - 1",1
"Tissue - 1; Fluid - 25",1
"Tissue - 1; Fluid - 27",1
"Tissue - 1; Fluid - 29",1
"Tissue - 1; Fluid - 3",1
"Tissue - 1; Fluid - 4",1
"Tissue - 1; Fluid - 5",1
"Tissue - 1; Tissue - 1; Fluid - 12",1
"Tissue - 1; Tissue - 1; Fluid - 16; Tissue - 1",1
"Tissue - 1; Tissue - 1; Fluid - 2",1
"Tissue - 1; Tissue - 1; Fluid - 34",1
"Tissue - 1; Tissue - 1; Tissue - 1; Fluid - 24; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1; Tissue - 1",1
"Viscera - 1; C&S skeleton - 1; Fluid - 17",1
"Viscera - 1; Fluid - 1",1
"Viscera - 10; Fluid - 14",1
"Viscera; Fluid - 1",1
